AutoID,ID_Comanda,Seq,NumBatch,ID_Articulo,ID_Concepto,Tipo,Fecha,ID_Proveedor,ID_Almacen,Locacion,Cantidad,Costo,Referencia,Fecha_Mov,SeriesRef,Notas,ID_Requisicion,ID_UM,ID_UMMov,CostoXTransferencia,Descuento
206,-1,-1,104,10616,SCON,S,6/3/19,,1,General,0.2,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
207,-1,-1,104,10633,SCON,S,6/3/19,,1,General,1.875,$16.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
208,-1,-1,104,10004,SCON,S,6/3/19,,1,General,0.03,$22.96,,7/24/19,,,,Lt,Lt,$0.00,$0.00
209,-1,-1,104,10446,SCON,S,6/3/19,,1,General,2.222222222,$68.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
210,-1,-1,104,10446,SCON,S,6/3/19,,1,General,0.033333333,$68.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
211,-1,-1,104,10616,SCON,S,6/3/19,,1,General,0.011111111,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
212,-1,-1,105,SR025,ECOMP,E,6/3/19,,1,General,4,$0.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
213,-1,-1,105,SR044,ECOMP,E,6/3/19,,1,General,1.5,$0.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
214,-1,-1,106,SR025,SCON,S,6/3/19,,1,General,0.15,$0.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
215,-1,-1,106,SR044,SCON,S,6/3/19,,1,General,0.02,$0.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
216,-1,-1,107,10004,SCON,S,6/3/19,,1,General,0.1,$22.96,,7/24/19,,,,Lt,Lt,$0.00,$0.00
217,-1,-1,107,10924,SCON,S,6/3/19,,1,General,0.25,$13.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
218,-1,-1,107,10631,SCON,S,6/3/19,,1,General,0.023529412,$145.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
219,-1,-1,107,10602,SCON,S,6/3/19,,1,General,0.026666667,$53.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
220,-1,-1,107,10813,SCON,S,6/3/19,,1,General,0.02,$73.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
221,-1,-1,107,10801,SCON,S,6/3/19,,1,General,0.03,$30.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
222,-1,-1,107,10657,SCON,S,6/3/19,,1,General,4.777777778,$18.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
223,-1,-1,107,10604,SCON,S,6/3/19,,1,General,0.315789474,$55.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
224,-1,-1,107,10616,SCON,S,6/3/19,,1,General,0.611111111,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
225,-1,-1,107,10082,SCON,S,6/3/19,,1,General,0.01,$240.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
226,-1,-1,107,10083,SCON,S,6/3/19,,1,General,0.01,$82.30,,7/24/19,,,,Kg,Kg,$0.00,$0.00
227,-1,-1,107,10171,SCON,S,6/3/19,,1,General,0.03,$162.30,,7/24/19,,,,Kg,Kg,$0.00,$0.00
228,-1,-1,107,10641,SCON,S,6/3/19,,1,General,0.66,$16.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
229,-1,-1,107,10055,SCON,S,6/3/19,,1,General,0.5,$62.19,,7/24/19,,,,Kg,Kg,$0.00,$0.00
230,-1,-1,107,11206,SCON,S,6/3/19,,1,General,2.38,$20.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
231,-1,-1,107,10414,SCON,S,6/3/19,,1,General,0.02,$160.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
232,-1,-1,108,SR058,ECOMP,E,6/3/19,,1,General,1,$0.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
233,-1,-1,108,SR052,ECOMP,E,6/3/19,,1,General,30,$0.00,,7/24/19,,,,Lt,Lt,$0.00,$0.00
234,-1,-1,109,SR058,SCON,S,6/3/19,,1,General,1,$0.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
235,-1,-1,109,SR052,SCON,S,6/3/19,,1,General,0.25,$0.00,,7/24/19,,,,Lt,Lt,$0.00,$0.00
236,-1,-1,110,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
237,-1,-1,110,10441,SCON,S,6/3/19,,1,General,0.08,$185.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
238,-1,-1,111,10004,SCON,S,6/3/19,,1,General,0.1,$22.96,,7/24/19,,,,Lt,Lt,$0.00,$0.00
239,-1,-1,111,10924,SCON,S,6/3/19,,1,General,0.25,$13.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
240,-1,-1,111,10631,SCON,S,6/3/19,,1,General,0.023529412,$145.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
241,-1,-1,111,10602,SCON,S,6/3/19,,1,General,0.026666667,$53.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
242,-1,-1,111,10813,SCON,S,6/3/19,,1,General,0.02,$73.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
243,-1,-1,111,10801,SCON,S,6/3/19,,1,General,0.03,$30.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
244,-1,-1,111,10414,SCON,S,6/3/19,,1,General,0.02,$160.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
245,-1,-1,112,SR058,ECOMP,E,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
246,-1,-1,113,SR058,SCON,S,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
247,-1,-1,113,SR052,SCON,S,6/3/19,,1,General,0.25,$219.54,,7/24/19,,,,Lt,Lt,$0.00,$0.00
248,-1,-1,114,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
249,-1,-1,114,10441,SCON,S,6/3/19,,1,General,0.08,$185.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
250,-1,-1,115,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
251,-1,-1,115,10441,SCON,S,6/3/19,,1,General,0.08,$185.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
252,-1,-1,116,30338,SCON,S,6/3/19,,1,General,1,$7.63,,7/24/19,,,,Pza,Pza,$0.00,$0.00
253,-1,-1,117,30336,SCON,S,6/3/19,,1,General,1,$7.63,,7/24/19,,,,Pza,Pza,$0.00,$0.00
254,-1,-1,118,30336,SCON,S,6/3/19,,1,General,1,$7.63,,7/24/19,,,,Pza,Pza,$0.00,$0.00
255,-1,-1,119,20622,SCON,S,6/3/19,,1,General,1,$7.90,,7/24/19,,,,Pza,Pza,$0.00,$0.00
256,-1,-1,120,10811,SCON,S,6/3/19,,1,General,0.15,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
257,-1,-1,121,10416,SCON,S,6/3/19,,1,General,0.122222222,$85.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
258,-1,-1,121,10811,SCON,S,6/3/19,,1,General,0.1,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
259,-1,-1,121,10192,SCON,S,6/3/19,,1,General,0.003,$9.30,,7/24/19,,,,Kg,Kg,$0.00,$0.00
260,-1,-1,121,10923,SCON,S,6/3/19,,1,General,6,$0.76,,7/24/19,,,,Pza,Pza,$0.00,$0.00
261,-1,-1,121,10812,SCON,S,6/3/19,,1,General,0.05,$82.70,,7/24/19,,,,Kg,Kg,$0.00,$0.00
262,-1,-1,122,10004,SCON,S,6/3/19,,1,General,0.1,$22.96,,7/24/19,,,,Lt,Lt,$0.00,$0.00
263,-1,-1,122,10924,SCON,S,6/3/19,,1,General,0.25,$13.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
264,-1,-1,122,10631,SCON,S,6/3/19,,1,General,0.023529412,$145.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
265,-1,-1,122,10602,SCON,S,6/3/19,,1,General,0.026666667,$53.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
266,-1,-1,122,10813,SCON,S,6/3/19,,1,General,0.02,$73.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
267,-1,-1,122,10801,SCON,S,6/3/19,,1,General,0.03,$30.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
268,-1,-1,122,10414,SCON,S,6/3/19,,1,General,0.02,$160.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
269,-1,-1,123,SR058,ECOMP,E,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
270,-1,-1,124,SR058,SCON,S,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
271,-1,-1,124,SR052,SCON,S,6/3/19,,1,General,0.25,$219.54,,7/24/19,,,,Lt,Lt,$0.00,$0.00
272,-1,-1,125,10004,SCON,S,6/3/19,,1,General,0.1,$22.96,,7/24/19,,,,Lt,Lt,$0.00,$0.00
273,-1,-1,125,10924,SCON,S,6/3/19,,1,General,0.25,$13.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
274,-1,-1,125,10631,SCON,S,6/3/19,,1,General,0.023529412,$145.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
275,-1,-1,125,10602,SCON,S,6/3/19,,1,General,0.026666667,$53.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
276,-1,-1,125,10813,SCON,S,6/3/19,,1,General,0.02,$73.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
277,-1,-1,125,10801,SCON,S,6/3/19,,1,General,0.03,$30.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
278,-1,-1,125,10414,SCON,S,6/3/19,,1,General,0.02,$160.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
279,-1,-1,126,SR058,ECOMP,E,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
280,-1,-1,127,SR058,SCON,S,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
281,-1,-1,127,SR052,SCON,S,6/3/19,,1,General,0.25,$219.54,,7/24/19,,,,Lt,Lt,$0.00,$0.00
282,-1,-1,128,10402,SCON,S,6/3/19,,1,General,0.21,$150.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
283,-1,-1,128,10634,SCON,S,6/3/19,,1,General,0.588235294,$18.50,,7/24/19,,,,Kg,Kg,$0.00,$0.00
284,-1,-1,128,10616,SCON,S,6/3/19,,1,General,0.555555556,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
285,-1,-1,128,10124,SCON,S,6/3/19,,1,General,0.045,$153.79,,7/24/19,,,,Lt,Lt,$0.00,$0.00
286,-1,-1,128,10229,SCON,S,6/3/19,,1,General,0.045,$85.84,,7/24/19,,,,Lt,Lt,$0.00,$0.00
287,-1,-1,128,10602,SCON,S,6/3/19,,1,General,0.11,$53.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
288,-1,-1,128,10417,SCON,S,6/3/19,,1,General,0.78,$47.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
289,-1,-1,128,10616,SCON,S,6/3/19,,1,General,0.46,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
290,-1,-1,128,10657,SCON,S,6/3/19,,1,General,1,$18.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
291,-1,-1,128,10446,SCON,S,6/3/19,,1,General,0.97,$68.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
292,-1,-1,128,10095,SCON,S,6/3/19,,1,General,2,$19.30,,7/24/19,,,,Kg,Kg,$0.00,$0.00
293,-1,-1,128,30306,SCON,S,6/3/19,,1,General,1,$8.68,,7/24/19,,,,Pza,Pza,$0.00,$0.00
294,-1,-1,128,11501,SCON,S,6/3/19,,1,General,0.47,$70.70,,7/24/19,,,,Kg,Kg,$0.00,$0.00
295,-1,-1,128,10641,SCON,S,6/3/19,,1,General,0.27,$16.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
296,-1,-1,128,10192,SCON,S,6/3/19,,1,General,0.03,$9.30,,7/24/19,,,,Kg,Kg,$0.00,$0.00
297,-1,-1,129,SR012,ECOMP,E,6/3/19,,1,General,1,$0.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
298,-1,-1,129,SR024,ECOMP,E,6/3/19,,1,General,8,$0.00,,7/24/19,,,,Lt,Lt,$0.00,$0.00
299,-1,-1,130,SR012,SCON,S,6/3/19,,1,General,0.02,$0.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
300,-1,-1,130,SR024,SCON,S,6/3/19,,1,General,0.09,$0.00,,7/24/19,,,,Lt,Lt,$0.00,$0.00
301,-1,-1,131,90001,SCON,S,6/3/19,,1,General,1,$0.00,,7/24/19,,,,Pza,Pza,$0.00,$0.00
302,-1,-1,132,10632,SCON,S,6/3/19,,1,General,0.105,$23.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
303,-1,-1,132,10446,SCON,S,6/3/19,,1,General,0.015,$68.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
304,-1,-1,132,10616,SCON,S,6/3/19,,1,General,0.045,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
305,-1,-1,132,10811,SCON,S,6/3/19,,1,General,0.05,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
306,-1,-1,132,10915,SCON,S,6/3/19,,1,General,0.08,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
307,-1,-1,132,10812,SCON,S,6/3/19,,1,General,0.05,$82.70,,7/24/19,,,,Kg,Kg,$0.00,$0.00
308,-1,-1,132,10401,SCON,S,6/3/19,,1,General,0.13,$110.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
309,-1,-1,133,31123,SCON,S,6/3/19,,1,General,0.06,$575.85,,7/24/19,,,,Lt,Lt,$0.00,$0.00
310,-1,-1,133,20803,SCON,S,6/3/19,,1,General,0.157,$1.63,,7/24/19,,,,Kg,Kg,$0.00,$0.00
311,-1,-1,134,SR005,SCON,S,6/3/19,,1,General,0.25,$274.13,,7/24/19,,,,Lt,Lt,$0.00,$0.00
312,-1,-1,135,30305,SCON,S,6/3/19,,1,General,1,$8.65,,7/24/19,,,,Pza,Pza,$0.00,$0.00
313,-1,-1,136,SR005,SCON,S,6/3/19,,1,General,0.25,$274.13,,7/24/19,,,,Lt,Lt,$0.00,$0.00
314,-1,-1,137,10413,SCON,S,6/3/19,,1,General,0.08,$28.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
315,-1,-1,137,10616,SCON,S,6/3/19,,1,General,0.01,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
316,-1,-1,137,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
317,-1,-1,138,10004,SCON,S,6/3/19,,1,General,0.1,$22.96,,7/24/19,,,,Lt,Lt,$0.00,$0.00
318,-1,-1,138,10924,SCON,S,6/3/19,,1,General,0.25,$13.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
319,-1,-1,138,10631,SCON,S,6/3/19,,1,General,0.023529412,$145.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
320,-1,-1,138,10602,SCON,S,6/3/19,,1,General,0.026666667,$53.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
321,-1,-1,138,10813,SCON,S,6/3/19,,1,General,0.02,$73.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
322,-1,-1,138,10801,SCON,S,6/3/19,,1,General,0.03,$30.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
323,-1,-1,138,10414,SCON,S,6/3/19,,1,General,0.02,$160.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
324,-1,-1,139,SR058,ECOMP,E,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
325,-1,-1,140,SR058,SCON,S,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
326,-1,-1,140,SR052,SCON,S,6/3/19,,1,General,0.25,$219.54,,7/24/19,,,,Lt,Lt,$0.00,$0.00
327,-1,-1,141,10423,SCON,S,6/3/19,,1,General,0.06,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
328,-1,-1,141,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
329,-1,-1,142,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
330,-1,-1,142,10440,SCON,S,6/3/19,,1,General,0.08,$190.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
331,-1,-1,143,10423,SCON,S,6/3/19,,1,General,0.06,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
332,-1,-1,143,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
333,-1,-1,144,10413,SCON,S,6/3/19,,1,General,0.08,$28.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
334,-1,-1,144,10616,SCON,S,6/3/19,,1,General,0.01,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
335,-1,-1,144,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
336,-1,-1,145,10423,SCON,S,6/3/19,,1,General,0.06,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
337,-1,-1,145,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
338,-1,-1,146,10034,SCON,S,6/3/19,,1,General,0.01,$160.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
339,-1,-1,147,10034,SCON,S,6/3/19,,1,General,0.01,$160.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
340,-1,-1,148,SR005,SCON,S,6/3/19,,1,General,0.25,$274.13,,7/24/19,,,,Lt,Lt,$0.00,$0.00
341,-1,-1,149,SR005,SCON,S,6/3/19,,1,General,0.25,$274.13,,7/24/19,,,,Lt,Lt,$0.00,$0.00
342,-1,-1,150,20608,SCON,S,6/3/19,,1,General,1,$9.52,,7/24/19,,,,Pza,Pza,$0.00,$0.00
343,-1,-1,151,20608,SCON,S,6/3/19,,1,General,1,$9.52,,7/24/19,,,,Pza,Pza,$0.00,$0.00
344,-1,-1,152,20613,SCON,S,6/3/19,,1,General,1,$9.52,,7/24/19,,,,Pza,Pza,$0.00,$0.00
345,-1,-1,153,20613,SCON,S,6/3/19,,1,General,1,$9.52,,7/24/19,,,,Pza,Pza,$0.00,$0.00
346,-1,-1,154,30306,SCON,S,6/3/19,,1,General,1,$8.68,,7/24/19,,,,Pza,Pza,$0.00,$0.00
347,-1,-1,155,30306,SCON,S,6/3/19,,1,General,1,$8.68,,7/24/19,,,,Pza,Pza,$0.00,$0.00
348,-1,-1,156,10604,SCON,S,6/3/19,,1,General,0.5,$55.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
349,-1,-1,156,10616,SCON,S,6/3/19,,1,General,0.78,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
350,-1,-1,156,10630,SCON,S,6/3/19,,1,General,0.03,$115.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
351,-1,-1,156,10657,SCON,S,6/3/19,,1,General,5.555555556,$18.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
352,-1,-1,156,10604,SCON,S,6/3/19,,1,General,0.393684211,$55.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
353,-1,-1,156,10616,SCON,S,6/3/19,,1,General,1.866666667,$19.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
354,-1,-1,156,10625,SCON,S,6/3/19,,1,General,0.235294118,$150.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
355,-1,-1,156,10055,SCON,S,6/3/19,,1,General,0.25,$62.19,,7/24/19,,,,Kg,Kg,$0.00,$0.00
356,-1,-1,156,10641,SCON,S,6/3/19,,1,General,0.1,$16.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
357,-1,-1,156,10431,SCON,S,6/3/19,,1,General,4.9,$135.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
358,-1,-1,156,10431,SCON,S,6/3/19,,1,General,0.035,$135.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
359,-1,-1,157,SR054,ECOMP,E,6/3/19,,1,General,10,$0.00,,7/24/19,,,,Lt,Lt,$0.00,$0.00
360,-1,-1,157,SR049,ECOMP,E,6/3/19,,1,General,22,$0.00,,7/24/19,,,,Lt,Lt,$0.00,$0.00
361,-1,-1,158,SR054,SCON,S,6/3/19,,1,General,0.25,$0.00,,7/24/19,,,,Lt,Lt,$0.00,$0.00
362,-1,-1,158,SR049,SCON,S,6/3/19,,1,General,4,$0.00,,7/24/19,,,,Lt,Lt,$0.00,$0.00
363,-1,-1,159,SR014,SCON,S,6/3/19,,1,General,0.25,$153.69,,7/24/19,,,,Lt,Lt,$0.00,$0.00
364,-1,-1,160,SR014,SCON,S,6/3/19,,1,General,0.25,$153.69,,7/24/19,,,,Lt,Lt,$0.00,$0.00
365,-1,-1,161,10004,SCON,S,6/3/19,,1,General,0.1,$22.96,,7/24/19,,,,Lt,Lt,$0.00,$0.00
366,-1,-1,161,10924,SCON,S,6/3/19,,1,General,0.25,$13.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
367,-1,-1,161,10631,SCON,S,6/3/19,,1,General,0.023529412,$145.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
368,-1,-1,161,10602,SCON,S,6/3/19,,1,General,0.026666667,$53.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
369,-1,-1,161,10813,SCON,S,6/3/19,,1,General,0.02,$73.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
370,-1,-1,161,10801,SCON,S,6/3/19,,1,General,0.03,$30.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
371,-1,-1,161,10414,SCON,S,6/3/19,,1,General,0.02,$160.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
372,-1,-1,162,SR058,ECOMP,E,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
373,-1,-1,163,SR058,SCON,S,6/3/19,,1,General,1,$5.55,,7/24/19,,,,Kg,Kg,$0.00,$0.00
374,-1,-1,163,SR052,SCON,S,6/3/19,,1,General,0.25,$219.54,,7/24/19,,,,Lt,Lt,$0.00,$0.00
375,-1,-1,164,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
376,-1,-1,164,10440,SCON,S,6/3/19,,1,General,0.08,$190.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
377,-1,-1,165,10812,SCON,S,6/3/19,,1,General,0.0175,$82.70,,7/24/19,,,,Kg,Kg,$0.00,$0.00
378,-1,-1,165,10811,SCON,S,6/3/19,,1,General,0.0175,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
379,-1,-1,166,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
380,-1,-1,166,10440,SCON,S,6/3/19,,1,General,0.08,$190.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
381,-1,-1,167,10404,SCON,S,6/3/19,,1,General,0.01,$99.50,,7/24/19,,,,Kg,Kg,$0.00,$0.00
382,-1,-1,167,10417,SCON,S,6/3/19,,1,General,0.01,$47.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
383,-1,-1,167,10421,SCON,S,6/3/19,,1,General,0.01,$80.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
384,-1,-1,167,10633,SCON,S,6/3/19,,1,General,0.01,$16.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
385,-1,-1,167,10811,SCON,S,6/3/19,,1,General,0.01,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
386,-1,-1,167,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
387,-1,-1,167,10405,SCON,S,6/3/19,,1,General,0.01,$70.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
388,-1,-1,168,SR004,SCON,S,6/3/19,,1,General,0.01,$157.82,,7/24/19,,,,Kg,Kg,$0.00,$0.00
389,-1,-1,169,10404,SCON,S,6/3/19,,1,General,0.01,$99.50,,7/24/19,,,,Kg,Kg,$0.00,$0.00
390,-1,-1,169,10417,SCON,S,6/3/19,,1,General,0.01,$47.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
391,-1,-1,169,10421,SCON,S,6/3/19,,1,General,0.01,$80.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
392,-1,-1,169,10633,SCON,S,6/3/19,,1,General,0.01,$16.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
393,-1,-1,169,10811,SCON,S,6/3/19,,1,General,0.01,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
394,-1,-1,169,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
395,-1,-1,169,10405,SCON,S,6/3/19,,1,General,0.01,$70.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
396,-1,-1,170,SR004,SCON,S,6/3/19,,1,General,0.01,$157.82,,7/24/19,,,,Kg,Kg,$0.00,$0.00
397,-1,-1,171,10404,SCON,S,6/3/19,,1,General,0.01,$99.50,,7/24/19,,,,Kg,Kg,$0.00,$0.00
398,-1,-1,171,10417,SCON,S,6/3/19,,1,General,0.01,$47.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
399,-1,-1,171,10421,SCON,S,6/3/19,,1,General,0.01,$80.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
400,-1,-1,171,10633,SCON,S,6/3/19,,1,General,0.01,$16.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
401,-1,-1,171,10811,SCON,S,6/3/19,,1,General,0.01,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
402,-1,-1,171,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
403,-1,-1,171,10405,SCON,S,6/3/19,,1,General,0.01,$70.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
404,-1,-1,172,SR004,SCON,S,6/3/19,,1,General,0.01,$157.82,,7/24/19,,,,Kg,Kg,$0.00,$0.00
405,-1,-1,173,10404,SCON,S,6/3/19,,1,General,0.01,$99.50,,7/24/19,,,,Kg,Kg,$0.00,$0.00
406,-1,-1,173,10417,SCON,S,6/3/19,,1,General,0.01,$47.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
407,-1,-1,173,10421,SCON,S,6/3/19,,1,General,0.01,$80.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
408,-1,-1,173,10633,SCON,S,6/3/19,,1,General,0.01,$16.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
409,-1,-1,173,10811,SCON,S,6/3/19,,1,General,0.01,$105.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
410,-1,-1,173,10915,SCON,S,6/3/19,,1,General,0.02,$8.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
411,-1,-1,173,10405,SCON,S,6/3/19,,1,General,0.01,$70.00,,7/24/19,,,,Kg,Kg,$0.00,$0.00
